customerID,total_returns,total_orders,return_rate,customer_return_behavior
2220,3,6,0.5,moderately high
2221,1,4,0.25,moderately low
2222,4,12,0.3333333333333333,moderately low
2224,1,3,0.3333333333333333,moderately low
2227,0,3,0.0,low
2228,7,9,0.7777777777777778,high
2231,11,20,0.55,moderately high
2232,3,3,1.0,high
2236,1,2,0.5,moderately high
2239,7,12,0.5833333333333334,moderately high
2241,1,1,1.0,high
2242,5,9,0.5555555555555556,moderately high
2247,17,45,0.37777777777777777,moderately low
2248,1,1,1.0,high
2249,0,1,0.0,low
2251,9,10,0.9,high
2259,2,7,0.2857142857142857,moderately low
2262,7,8,0.875,high
2264,0,2,0.0,low
2267,5,6,0.8333333333333334,high
2269,3,9,0.3333333333333333,moderately low
2271,3,5,0.6,moderately high
2272,1,2,0.5,moderately high
2275,15,20,0.75,high
2277,1,1,1.0,high
2278,2,4,0.5,moderately high
2280,5,13,0.38461538461538464,moderately low
2286,2,5,0.4,moderately low
2287,8,12,0.6666666666666666,moderately high
2292,5,5,1.0,high
2293,7,51,0.13725490196078433,low
2294,3,5,0.6,moderately high
2296,5,12,0.4166666666666667,moderately low
2297,0,4,0.0,low
2298,0,2,0.0,low
2299,1,2,0.5,moderately high
2303,2,2,1.0,high
2305,3,6,0.5,moderately high
2309,0,2,0.0,low
2313,25,32,0.78125,high
2316,4,8,0.5,moderately high
2318,20,30,0.6666666666666666,moderately high
2322,0,1,0.0,low
2323,1,2,0.5,moderately high
2326,13,20,0.65,moderately high
2327,7,12,0.5833333333333334,moderately high
2328,0,5,0.0,low
2330,2,2,1.0,high
2331,0,6,0.0,low
2335,6,7,0.8571428571428571,high
2338,6,8,0.75,high
2341,8,12,0.6666666666666666,moderately high
2342,7,8,0.875,high
2344,5,9,0.5555555555555556,moderately high
2347,6,9,0.6666666666666666,moderately high
2349,6,10,0.6,moderately high
2352,1,7,0.14285714285714285,low
2354,5,14,0.35714285714285715,moderately low
2358,1,1,1.0,high
2359,0,5,0.0,low
2362,2,4,0.5,moderately high
2363,1,1,1.0,high
2366,4,8,0.5,moderately high
2367,0,3,0.0,low
2368,1,2,0.5,moderately high
2369,8,10,0.8,high
2373,4,5,0.8,high
2376,3,6,0.5,moderately high
2378,11,15,0.7333333333333333,moderately high
2379,6,12,0.5,moderately high
2384,4,23,0.17391304347826086,low
2389,0,6,0.0,low
2392,10,24,0.4166666666666667,moderately low
2394,0,8,0.0,low
2395,6,17,0.35294117647058826,moderately low
2405,2,11,0.18181818181818182,low
2407,5,12,0.4166666666666667,moderately low
2409,0,1,0.0,low
2410,0,16,0.0,low
2411,4,5,0.8,high
2412,7,9,0.7777777777777778,high
2413,11,21,0.5238095238095238,moderately high
2416,1,1,1.0,high
2418,8,10,0.8,high
2421,13,17,0.7647058823529411,high
2422,2,8,0.25,moderately low
2424,6,8,0.75,high
2427,49,59,0.8305084745762712,high
2428,3,25,0.12,low
2431,8,14,0.5714285714285714,moderately high
2433,12,16,0.75,high
2434,0,1,0.0,low
2435,5,10,0.5,moderately high
2439,11,24,0.4583333333333333,moderately low
2442,12,16,0.75,high
2450,4,10,0.4,moderately low
2452,5,17,0.29411764705882354,moderately low
2454,0,2,0.0,low
2456,0,2,0.0,low
2459,3,15,0.2,low
2461,4,6,0.6666666666666666,moderately high
2468,2,4,0.5,moderately high
2470,4,5,0.8,high
2473,0,1,0.0,low
2474,2,5,0.4,moderately low
2476,2,7,0.2857142857142857,moderately low
2478,7,9,0.7777777777777778,high
2479,2,2,1.0,high
2483,2,2,1.0,high
2484,1,1,1.0,high
2486,5,5,1.0,high
2487,4,9,0.4444444444444444,moderately low
2489,1,2,0.5,moderately high
2490,4,10,0.4,moderately low
2492,11,17,0.6470588235294118,moderately high
2497,2,4,0.5,moderately high
2500,1,8,0.125,low
2502,2,3,0.6666666666666666,moderately high
2504,1,3,0.3333333333333333,moderately low
2507,0,3,0.0,low
2510,5,6,0.8333333333333334,high
2512,6,9,0.6666666666666666,moderately high
2515,3,9,0.3333333333333333,moderately low
2516,0,1,0.0,low
2517,2,3,0.6666666666666666,moderately high
2519,3,9,0.3333333333333333,moderately low
2522,1,1,1.0,high
2525,2,4,0.5,moderately high
2526,2,7,0.2857142857142857,moderately low
2528,13,16,0.8125,high
2529,12,14,0.8571428571428571,high
2534,3,14,0.21428571428571427,low
2536,1,4,0.25,moderately low
2537,3,7,0.42857142857142855,moderately low
2538,1,1,1.0,high
2542,7,15,0.4666666666666667,moderately low
2547,0,2,0.0,low
2555,1,2,0.5,moderately high
2556,16,34,0.47058823529411764,moderately low
2557,0,3,0.0,low
2558,1,3,0.3333333333333333,moderately low
2559,0,4,0.0,low
2560,4,4,1.0,high
2561,2,8,0.25,moderately low
2562,2,3,0.6666666666666666,moderately high
2566,2,9,0.2222222222222222,low
2567,7,8,0.875,high
2568,17,25,0.68,moderately high
2570,1,15,0.06666666666666667,low
2572,0,5,0.0,low
2573,12,22,0.5454545454545454,moderately high
2574,0,7,0.0,low
2577,1,9,0.1111111111111111,low
2578,3,5,0.6,moderately high
2579,24,40,0.6,moderately high
2580,0,4,0.0,low
2582,0,3,0.0,low
2590,26,32,0.8125,high
2591,1,3,0.3333333333333333,moderately low
2593,0,7,0.0,low
2596,6,8,0.75,high
2597,0,1,0.0,low
2600,15,24,0.625,moderately high
2601,19,33,0.5757575757575758,moderately high
2605,5,6,0.8333333333333334,high
2609,8,9,0.8888888888888888,high
2612,2,11,0.18181818181818182,low
2616,1,5,0.2,low
2617,3,8,0.375,moderately low
2621,1,5,0.2,low
2622,7,10,0.7,moderately high
2623,2,3,0.6666666666666666,moderately high
2628,2,2,1.0,high
2629,1,4,0.25,moderately low
2630,7,11,0.6363636363636364,moderately high
2637,2,3,0.6666666666666666,moderately high
2638,1,5,0.2,low
2639,3,4,0.75,high
2644,3,4,0.75,high
2645,1,1,1.0,high
2646,4,7,0.5714285714285714,moderately high
2649,37,181,0.20441988950276244,low
2651,0,1,0.0,low
2652,4,16,0.25,moderately low
2653,14,22,0.6363636363636364,moderately high
2656,2,6,0.3333333333333333,moderately low
2657,12,15,0.8,high
2660,1,4,0.25,moderately low
2663,5,7,0.7142857142857143,moderately high
2665,12,18,0.6666666666666666,moderately high
2668,0,4,0.0,low
2671,3,6,0.5,moderately high
2676,3,4,0.75,high
2690,1,4,0.25,moderately low
2693,0,2,0.0,low
2695,18,26,0.6923076923076923,moderately high
2696,8,13,0.6153846153846154,moderately high
2698,2,7,0.2857142857142857,moderately low
2699,3,5,0.6,moderately high
2700,0,4,0.0,low
2702,4,5,0.8,high
2704,1,2,0.5,moderately high
2706,1,6,0.16666666666666666,low
2707,3,3,1.0,high
2711,2,2,1.0,high
2714,7,8,0.875,high
2716,1,2,0.5,moderately high
2717,0,2,0.0,low
2718,14,25,0.56,moderately high
2724,4,5,0.8,high
2725,1,5,0.2,low
2726,0,1,0.0,low
2729,0,1,0.0,low
2733,1,2,0.5,moderately high
2737,0,10,0.0,low
2741,1,3,0.3333333333333333,moderately low
2743,3,5,0.6,moderately high
2744,10,13,0.7692307692307693,high
2747,3,6,0.5,moderately high
2750,3,5,0.6,moderately high
2751,0,2,0.0,low
2753,0,11,0.0,low
2754,3,9,0.3333333333333333,moderately low
2757,2,2,1.0,high
2758,2,5,0.4,moderately low
2761,13,17,0.7647058823529411,high
2763,2,2,1.0,high
2764,2,8,0.25,moderately low
2766,7,11,0.6363636363636364,moderately high
2769,0,4,0.0,low
2770,4,20,0.2,low
2771,2,3,0.6666666666666666,moderately high
2772,0,1,0.0,low
2773,2,4,0.5,moderately high
2774,14,27,0.5185185185185185,moderately high
2778,2,4,0.5,moderately high
2780,3,4,0.75,high
2783,1,5,0.2,low
2784,3,5,0.6,moderately high
2785,1,1,1.0,high
2787,6,17,0.35294117647058826,moderately low
2790,7,13,0.5384615384615384,moderately high
2791,14,14,1.0,high
2793,3,4,0.75,high
2797,5,8,0.625,moderately high
2798,2,4,0.5,moderately high
2800,13,17,0.7647058823529411,high
2801,4,5,0.8,high
2805,13,14,0.9285714285714286,high
2808,1,2,0.5,moderately high
2810,0,3,0.0,low
2812,0,8,0.0,low
2813,5,9,0.5555555555555556,moderately high
2814,16,45,0.35555555555555557,moderately low
2819,6,8,0.75,high
2820,1,2,0.5,moderately high
2825,1,1,1.0,high
2827,0,1,0.0,low
2835,4,4,1.0,high
2836,4,9,0.4444444444444444,moderately low
2839,4,5,0.8,high
2842,1,8,0.125,low
2861,7,9,0.7777777777777778,high
2865,0,1,0.0,low
2866,3,4,0.75,high
2868,4,6,0.6666666666666666,moderately high
2870,2,3,0.6666666666666666,moderately high
2872,2,2,1.0,high
2873,0,1,0.0,low
2874,1,6,0.16666666666666666,low
2875,2,4,0.5,moderately high
2878,0,2,0.0,low
2879,4,4,1.0,high
2884,6,6,1.0,high
2887,1,2,0.5,moderately high
2888,7,8,0.875,high
2889,2,9,0.2222222222222222,low
2890,4,6,0.6666666666666666,moderately high
2892,0,2,0.0,low
2893,1,2,0.5,moderately high
2896,0,4,0.0,low
2898,4,22,0.18181818181818182,low
2901,10,35,0.2857142857142857,moderately low
2904,1,7,0.14285714285714285,low
2906,5,11,0.45454545454545453,moderately low
2907,2,2,1.0,high
2908,7,11,0.6363636363636364,moderately high
2912,3,5,0.6,moderately high
2916,1,1,1.0,high
2917,14,19,0.7368421052631579,moderately high
2918,3,7,0.42857142857142855,moderately low
2920,2,5,0.4,moderately low
2922,0,49,0.0,low
2923,0,1,0.0,low
2924,0,1,0.0,low
2925,4,7,0.5714285714285714,moderately high
2926,19,33,0.5757575757575758,moderately high
2928,11,27,0.4074074074074074,moderately low
2931,2,6,0.3333333333333333,moderately low
2932,11,30,0.36666666666666664,moderately low
2936,3,3,1.0,high
2939,3,7,0.42857142857142855,moderately low
2943,1,6,0.16666666666666666,low
2945,0,1,0.0,low
2946,7,16,0.4375,moderately low
2948,23,23,1.0,high
2949,6,6,1.0,high
2954,7,9,0.7777777777777778,high
2955,15,24,0.625,moderately high
2957,0,6,0.0,low
2958,2,7,0.2857142857142857,moderately low
2961,3,3,1.0,high
2965,0,1,0.0,low
2968,3,5,0.6,moderately high
2971,2,3,0.6666666666666666,moderately high
2979,4,6,0.6666666666666666,moderately high
2981,1,4,0.25,moderately low
2982,4,12,0.3333333333333333,moderately low
2984,1,4,0.25,moderately low
2989,4,11,0.36363636363636365,moderately low
2994,2,4,0.5,moderately high
2995,1,7,0.14285714285714285,low
2996,4,11,0.36363636363636365,moderately low
2997,7,11,0.6363636363636364,moderately high
2999,4,13,0.3076923076923077,moderately low
3000,1,2,0.5,moderately high
3005,3,7,0.42857142857142855,moderately low
3007,3,4,0.75,high
3008,10,13,0.7692307692307693,high
3009,8,10,0.8,high
3011,9,11,0.8181818181818182,high
3013,5,5,1.0,high
3015,12,18,0.6666666666666666,moderately high
3017,2,3,0.6666666666666666,moderately high
3026,0,2,0.0,low
3029,2,2,1.0,high
3035,10,10,1.0,high
3048,3,6,0.5,moderately high
3050,0,5,0.0,low
3051,2,3,0.6666666666666666,moderately high
3055,6,12,0.5,moderately high
3056,7,15,0.4666666666666667,moderately low
3057,2,5,0.4,moderately low
3058,2,3,0.6666666666666666,moderately high
3059,5,7,0.7142857142857143,moderately high
3060,13,25,0.52,moderately high
3061,10,19,0.5263157894736842,moderately high
3066,1,4,0.25,moderately low
3067,1,2,0.5,moderately high
3068,3,4,0.75,high
3071,10,13,0.7692307692307693,high
3074,1,5,0.2,low
3075,2,5,0.4,moderately low
3076,11,23,0.4782608695652174,moderately low
3080,3,4,0.75,high
3082,5,12,0.4166666666666667,moderately low
3094,0,5,0.0,low
3098,3,3,1.0,high
3099,1,1,1.0,high
3102,8,8,1.0,high
3103,1,2,0.5,moderately high
3110,6,9,0.6666666666666666,moderately high
3111,3,14,0.21428571428571427,low
3112,11,16,0.6875,moderately high
3116,1,13,0.07692307692307693,low
3122,2,5,0.4,moderately low
3123,1,3,0.3333333333333333,moderately low
3124,0,2,0.0,low
3125,2,4,0.5,moderately high
3126,4,11,0.36363636363636365,moderately low
3130,1,6,0.16666666666666666,low
3134,0,2,0.0,low
3135,2,2,1.0,high
3136,17,21,0.8095238095238095,high
3138,7,41,0.17073170731707318,low
3141,8,10,0.8,high
3144,6,16,0.375,moderately low
3145,0,2,0.0,low
3148,5,10,0.5,moderately high
3149,6,8,0.75,high
3150,14,35,0.4,moderately low
3151,3,3,1.0,high
3153,9,12,0.75,high
3159,0,1,0.0,low
3164,4,8,0.5,moderately high
3168,0,2,0.0,low
3169,7,9,0.7777777777777778,high
3173,4,7,0.5714285714285714,moderately high
3175,1,5,0.2,low
3177,5,11,0.45454545454545453,moderately low
3178,0,8,0.0,low
3182,0,10,0.0,low
3187,15,18,0.8333333333333334,high
3190,3,4,0.75,high
3194,5,7,0.7142857142857143,moderately high
3196,0,1,0.0,low
3199,11,12,0.9166666666666666,high
3201,9,19,0.47368421052631576,moderately low
3204,3,4,0.75,high
3205,0,4,0.0,low
3206,4,4,1.0,high
3207,0,4,0.0,low
3208,1,4,0.25,moderately low
3209,5,12,0.4166666666666667,moderately low
3211,5,11,0.45454545454545453,moderately low
3213,4,8,0.5,moderately high
3215,0,1,0.0,low
3220,3,3,1.0,high
3223,1,3,0.3333333333333333,moderately low
3224,2,6,0.3333333333333333,moderately low
3225,8,12,0.6666666666666666,moderately high
3226,4,10,0.4,moderately low
3227,13,21,0.6190476190476191,moderately high
3228,1,3,0.3333333333333333,moderately low
3229,2,2,1.0,high
3235,3,4,0.75,high
3240,8,10,0.8,high
3245,3,23,0.13043478260869565,low
3246,11,17,0.6470588235294118,moderately high
3248,1,2,0.5,moderately high
3249,1,2,0.5,moderately high
3251,4,12,0.3333333333333333,moderately low
3254,1,2,0.5,moderately high
3264,7,9,0.7777777777777778,high
3267,0,1,0.0,low
3269,4,9,0.4444444444444444,moderately low
3270,3,3,1.0,high
3272,3,39,0.07692307692307693,low
3273,2,2,1.0,high
3274,3,9,0.3333333333333333,moderately low
3275,2,2,1.0,high
3276,13,18,0.7222222222222222,moderately high
3279,1,7,0.14285714285714285,low
3285,3,4,0.75,high
3286,1,10,0.1,low
3288,5,9,0.5555555555555556,moderately high
3293,1,5,0.2,low
3294,6,16,0.375,moderately low
3295,6,13,0.46153846153846156,moderately low
3297,1,1,1.0,high
3305,5,8,0.625,moderately high
3309,5,12,0.4166666666666667,moderately low
3312,5,9,0.5555555555555556,moderately high
3318,2,16,0.125,low
3319,1,2,0.5,moderately high
3320,3,3,1.0,high
3322,6,12,0.5,moderately high
3323,17,33,0.5151515151515151,moderately high
3324,1,2,0.5,moderately high
3325,5,9,0.5555555555555556,moderately high
3328,4,5,0.8,high
3333,8,15,0.5333333333333333,moderately high
3334,1,5,0.2,low
3340,5,7,0.7142857142857143,moderately high
3343,6,8,0.75,high
3347,2,3,0.6666666666666666,moderately high
3348,2,4,0.5,moderately high
3356,9,13,0.6923076923076923,moderately high
3358,0,11,0.0,low
3363,4,7,0.5714285714285714,moderately high
3364,2,16,0.125,low
3365,4,15,0.26666666666666666,moderately low
3368,0,2,0.0,low
3373,1,1,1.0,high
3379,1,4,0.25,moderately low
3382,1,2,0.5,moderately high
3384,4,8,0.5,moderately high
3388,23,32,0.71875,moderately high
3389,6,14,0.42857142857142855,moderately low
3391,3,3,1.0,high
3392,6,18,0.3333333333333333,moderately low
3397,37,56,0.6607142857142857,moderately high
3402,6,9,0.6666666666666666,moderately high
3403,4,6,0.6666666666666666,moderately high
3406,1,2,0.5,moderately high
3408,2,3,0.6666666666666666,moderately high
3410,9,11,0.8181818181818182,high
3412,5,8,0.625,moderately high
3417,25,39,0.6410256410256411,moderately high
3418,9,14,0.6428571428571429,moderately high
3419,6,9,0.6666666666666666,moderately high
3424,6,17,0.35294117647058826,moderately low
3426,7,15,0.4666666666666667,moderately low
3427,4,12,0.3333333333333333,moderately low
3429,3,5,0.6,moderately high
3431,2,15,0.13333333333333333,low
3432,6,32,0.1875,low
3442,3,3,1.0,high
3443,10,12,0.8333333333333334,high
3444,21,31,0.6774193548387096,moderately high
3445,5,10,0.5,moderately high
3446,0,1,0.0,low
3449,8,14,0.5714285714285714,moderately high
3454,10,19,0.5263157894736842,moderately high
3459,23,28,0.8214285714285714,high
3461,1,5,0.2,low
3463,8,11,0.7272727272727273,moderately high
3467,4,6,0.6666666666666666,moderately high
3470,6,9,0.6666666666666666,moderately high
3477,1,5,0.2,low
3482,6,10,0.6,moderately high
3486,1,9,0.1111111111111111,low
3488,4,5,0.8,high
3489,0,1,0.0,low
3491,1,2,0.5,moderately high
3492,11,18,0.6111111111111112,moderately high
3496,0,4,0.0,low
3498,0,1,0.0,low
3507,3,4,0.75,high
3508,10,16,0.625,moderately high
3509,5,7,0.7142857142857143,moderately high
3516,0,1,0.0,low
3517,2,4,0.5,moderately high
3519,3,7,0.42857142857142855,moderately low
3520,1,4,0.25,moderately low
3521,3,9,0.3333333333333333,moderately low
3527,2,8,0.25,moderately low
3529,0,4,0.0,low
3530,9,15,0.6,moderately high
3531,9,9,1.0,high
3532,0,1,0.0,low
3534,3,7,0.42857142857142855,moderately low
3543,1,12,0.08333333333333333,low
3545,1,3,0.3333333333333333,moderately low
3547,0,2,0.0,low
3548,1,4,0.25,moderately low
3551,1,13,0.07692307692307693,low
3553,0,1,0.0,low
3554,0,4,0.0,low
3555,11,18,0.6111111111111112,moderately high
3557,1,4,0.25,moderately low
3559,0,1,0.0,low
3565,1,3,0.3333333333333333,moderately low
3566,9,19,0.47368421052631576,moderately low
3567,2,3,0.6666666666666666,moderately high
3568,10,15,0.6666666666666666,moderately high
3569,2,2,1.0,high
3574,1,1,1.0,high
3576,1,5,0.2,low
3577,4,5,0.8,high
3578,3,3,1.0,high
3579,11,12,0.9166666666666666,high
3580,16,22,0.7272727272727273,moderately high
3582,3,4,0.75,high
3584,7,8,0.875,high
3585,1,1,1.0,high
3586,3,4,0.75,high
3587,0,6,0.0,low
3589,9,18,0.5,moderately high
3590,12,18,0.6666666666666666,moderately high
3594,1,3,0.3333333333333333,moderately low
3595,0,1,0.0,low
3597,7,9,0.7777777777777778,high
3599,8,11,0.7272727272727273,moderately high
3600,2,4,0.5,moderately high
3601,4,9,0.4444444444444444,moderately low
3603,4,7,0.5714285714285714,moderately high
3605,6,16,0.375,moderately low
3609,13,16,0.8125,high
3610,1,4,0.25,moderately low
3611,1,1,1.0,high
3612,0,3,0.0,low
3616,2,3,0.6666666666666666,moderately high
3617,2,4,0.5,moderately high
3618,1,7,0.14285714285714285,low
3620,0,1,0.0,low
3621,6,12,0.5,moderately high
3623,6,10,0.6,moderately high
3624,0,1,0.0,low
3625,0,4,0.0,low
3628,1,1,1.0,high
3629,4,9,0.4444444444444444,moderately low
3632,4,6,0.6666666666666666,moderately high
3633,0,1,0.0,low
3636,8,11,0.7272727272727273,moderately high
3637,3,7,0.42857142857142855,moderately low
3641,2,5,0.4,moderately low
3642,0,4,0.0,low
3643,8,25,0.32,moderately low
3647,6,9,0.6666666666666666,moderately high
3648,2,2,1.0,high
3650,1,3,0.3333333333333333,moderately low
3661,8,11,0.7272727272727273,moderately high
3666,5,5,1.0,high
3668,2,4,0.5,moderately high
3669,1,6,0.16666666666666666,low
3676,6,7,0.8571428571428571,high
3678,0,1,0.0,low
3680,2,2,1.0,high
3681,1,2,0.5,moderately high
3685,0,6,0.0,low
3687,2,4,0.5,moderately high
3690,14,19,0.7368421052631579,moderately high
3704,1,6,0.16666666666666666,low
3707,18,25,0.72,moderately high
3708,3,16,0.1875,low
3709,2,5,0.4,moderately low
3710,0,1,0.0,low
3711,0,5,0.0,low
3712,0,4,0.0,low
3713,0,1,0.0,low
3729,2,2,1.0,high
3733,5,11,0.45454545454545453,moderately low
3734,16,29,0.5517241379310345,moderately high
3735,12,20,0.6,moderately high
3740,3,11,0.2727272727272727,moderately low
3741,1,2,0.5,moderately high
3742,2,3,0.6666666666666666,moderately high
3744,6,7,0.8571428571428571,high
3746,1,2,0.5,moderately high
3748,5,10,0.5,moderately high
3749,2,10,0.2,low
3750,1,1,1.0,high
3752,2,3,0.6666666666666666,moderately high
3753,1,1,1.0,high
3754,10,18,0.5555555555555556,moderately high
3759,7,14,0.5,moderately high
3763,1,3,0.3333333333333333,moderately low
3764,2,4,0.5,moderately high
3768,5,6,0.8333333333333334,high
3770,3,10,0.3,moderately low
3772,0,3,0.0,low
3773,0,7,0.0,low
3776,0,1,0.0,low
3777,0,1,0.0,low
3778,1,3,0.3333333333333333,moderately low
3781,5,10,0.5,moderately high
3786,0,5,0.0,low
3790,4,23,0.17391304347826086,low
3792,1,4,0.25,moderately low
3794,2,6,0.3333333333333333,moderately low
3795,7,22,0.3181818181818182,moderately low
3797,0,2,0.0,low
3799,12,14,0.8571428571428571,high
3800,0,1,0.0,low
3804,5,15,0.3333333333333333,moderately low
3805,1,6,0.16666666666666666,low
3807,1,6,0.16666666666666666,low
3809,3,5,0.6,moderately high
3812,14,16,0.875,high
3816,5,10,0.5,moderately high
3824,9,13,0.6923076923076923,moderately high
3827,23,33,0.696969696969697,moderately high
3828,1,5,0.2,low
3829,1,1,1.0,high
3830,2,2,1.0,high
3831,3,5,0.6,moderately high
3835,3,4,0.75,high
3839,4,7,0.5714285714285714,moderately high
3840,8,14,0.5714285714285714,moderately high
3842,1,3,0.3333333333333333,moderately low
3852,0,1,0.0,low
3855,1,2,0.5,moderately high
3856,0,1,0.0,low
3858,12,38,0.3157894736842105,moderately low
3861,0,1,0.0,low
3862,1,3,0.3333333333333333,moderately low
3863,2,5,0.4,moderately low
